"","date","ethLiquidity","ethVolume","marginalEthRate","tokenLiquidity"
"50","2018-12-21",412.28495815107,71.6490314653903,107.942235605981,44502.960089545
"51","2018-12-22",408.940362654419,41.9235722684003,116.608397062119,47685.8801831335
"52","2018-12-23",366.123038255981,143.36179534301,132.537025879975,48524.8585965879
"53","2018-12-24",361.72890971894,317.772540204509,140.098583824649,50677.7079800579
"54","2018-12-25",382.437811493333,70.5788145736539,129.42900084366,49498.5438264182
"55","2018-12-26",382.73512707105,62.8887294904495,130.236812304562,49846.202906715
"56","2018-12-27",411.003014210098,79.7135362655155,112.881614281267,46394.6837185025
"57","2018-12-28",377.035851090547,68.0633472807792,134.734823210213,50799.8587405971
"58","2018-12-29",379.014281817893,105.831572325072,138.940426759897,52660.406063874
"59","2018-12-30",378.869932835009,37.0327004949467,139.890911055806,53000.4600759415
"60","2018-12-31",390.0355875388,36.8386144699358,132.034109141423,51498.001334137
"61","2019-01-01",378.067365059811,80.7561659261824,139.279120069938,52656.8899326906
"62","2019-01-02",359.458406106642,61.5535241769662,154.277027061052,55456.1742462369
"63","2019-01-03",367.126249206633,66.8110747585343,149.601052131194,54922.4731462913
"64","2019-01-04",412.384284732558,91.5102837027302,152.222414179396,62774.1313916336
"65","2019-01-05",565.672458755198,79.831208280157,155.269160627722,87831.4878611392
"66","2019-01-06",570.008293790526,97.015000731094,156.22381843507,89048.8721956154
"67","2019-01-07",576.462280483511,49.0819617431706,150.766580207247,86911.24664697
"68","2019-01-08",580.945395641621,56.7271828094922,150.608837499554,87495.510688303
"69","2019-01-09",580.508261890781,56.1115590123904,153.184868325193,88925.0816594258
"70","2019-01-10",673.158963337595,188.929540002747,128.480058906613,86487.5032631286
"71","2019-01-11",682.00212532166,97.479729899708,127.73372608316,87114.6726639701
"72","2019-01-12",703.616142265394,70.5349391930134,123.878433727333,87162.8656491056
"73","2019-01-13",878.894557553295,234.536651257508,116.192835957903,102121.251150083
"74","2019-01-14",880.755393208368,145.100144818491,130.659605321502,115079.15206139
"75","2019-01-15",831.757998300639,187.870372625056,120.497660673264,100224.893041504
"76","2019-01-16",985.044213240097,80.7379450798038,124.64692604985,122782.733203571
"77","2019-01-17",988.59658437421,46.5961638102044,124.630704178586,123209.488459103
"78","2019-01-18",1000.83541667705,40.5417407084652,121.48086312583,121582.350264827
"79","2019-01-19",1148.35105836877,64.2219678676341,125.383630665089,143984.424976374
"80","2019-01-20",1013.39629212532,65.5160261026251,118.354808815852,119940.324409186
"81","2019-01-21",1106.94067034548,55.548457093573,117.597568375292,130173.531168344
"82","2019-01-22",1095.39701689143,283.299399270435,120.722123710935,132238.654185756
"83","2019-01-23",1115.71186497585,46.195461783699,117.006995808902,130546.093509171
"84","2019-01-24",1109.85035906674,327.003202045908,118.346081128027,131346.440634082
"85","2019-01-25",1127.16441739532,68.3513083138163,115.510412297747,130199.226580684
"86","2019-01-26",1133.43379629312,315.272182467468,116.296123520316,131813.956775805
"87","2019-01-27",1143.30764784628,228.501804807729,114.363876797798,130753.094980273
"88","2019-01-28",1115.08805868391,422.513817240097,106.621564059616,118892.432881079
"89","2019-01-29",1028.07883953345,219.290142028014,103.75671947481,106670.08775146
"90","2019-01-30",1036.07792227549,281.534348166507,108.241702534916,112146.838265938
"91","2019-01-31",1146.07886680567,550.394062124058,107.303720571644,122978.526476782
"92","2019-02-01",1134.31032237089,390.461935185681,108.586013071797,123170.235492439
"93","2019-02-02",1111.90176089613,215.755898329743,110.669998951601,123054.166712659
"94","2019-02-03",1233.75250874346,423.182188541895,107.594704211143,132745.236248009
"95","2019-02-04",1229.75989225215,289.53050164739,108.2198534528,133084.435321659
"96","2019-02-05",1251.93294636461,349.487576763372,108.169862455094,135421.41461126
"97","2019-02-06",1270.16445326245,492.972513147324,105.061493265524,133445.374152541
"98","2019-02-07",1375.75093133554,181.748588893794,105.348290930921,144933.009362822
"99","2019-02-08",1541.2640420432,970.826850868168,118.947383181307,183329.324592483
"100","2019-02-09",1586.35962761793,1286.50628207355,120.53331304982,191209.181605268
"101","2019-02-10",1598.16934512768,437.655800246466,126.38012332273,201976.838927843
"102","2019-02-11",1618.9304263251,772.251155438085,123.873831646703,200543.115078321
"103","2019-02-12",1448.93526054418,1097.25540446134,123.54318503441,179006.076996291
"104","2019-02-13",1611.67046883731,986.31159551364,122.943368828634,198144.196880483
"105","2019-02-14",1617.77954291063,571.572576004162,121.941228309443,197274.024596412
"106","2019-02-15",2211.30027963104,637.110286690532,122.475622256947,270830.377744773
"107","2019-02-16",2579.74198780615,364.570696095335,124.10095613328,320148.447263912
"108","2019-02-17",2405.84294208666,1495.55582729722,135.306338763708,325525.800134252
"109","2019-02-18",2094.99948997645,1952.79078493391,146.345237320633,306593.197547208
"110","2019-02-19",2180.23509037281,1324.11610763519,146.43426477615,319261.122497906
"111","2019-02-20",2448.27059512359,1827.99049604898,151.052449486827,369817.270399989
"112","2019-02-21",2954.90345003906,1729.54968477677,146.138478400046,431825.094007756
"113","2019-02-22",3397.65326141894,1162.3540328476,151.032341120651,513155.526388317
"114","2019-02-23",3438.30329470547,2261.53673039089,160.654393324639,552378.529877016
"115","2019-02-24",3888.70974773148,3790.82089494762,138.261776610172,537659.918442647
"116","2019-02-25",4586.08330715421,2443.14166814974,141.258587940589,647823.652146513
"117","2019-02-26",4731.78944194582,1143.90012678955,138.105901278483,653488.045539937
"118","2019-02-27",5045.23275736143,3336.97080580515,135.593980303802,684103.191129762
"119","2019-02-28",5078.3411493682,1268.90031554969,137.914510665822,700376.934609221
"120","2019-03-01",5076.17979565226,2861.04829373151,139.722126454052,709254.63531163
"121","2019-03-02",5207.93938661184,2272.60804802143,136.607300178,711442.539095712
"122","2019-03-03",6102.8399648033,1063.7416324438,132.89675872442,811047.650336215
"123","2019-03-04",6235.57353576598,4903.32470805633,128.385054224028,800554.446507229
"124","2019-03-05",6194.10629699743,3569.81870819525,138.682693797752,859015.34693722
"125","2019-03-06",6243.32354659986,2011.69734680951,143.469167248541,895724.430093891
"126","2019-03-07",6412.63439406896,1375.87192930477,143.331514876073,919132.602048311
"127","2019-03-08",6521.06046309098,1731.9599674369,138.442204502989,902789.986207597
"128","2019-03-09",6491.61919245547,3198.27161688984,139.648947560634,906547.788190819
"129","2019-03-10",6920.06479429238,656.325060042083,138.343613827176,957346.771560621
"130","2019-03-11",7041.26648536093,1568.53002722306,133.879126646335,942678.607544232
"131","2019-03-12",7139.15488569403,1143.90574600058,134.623552286397,961098.391034914
"132","2019-03-13",7198.7785131757,879.320307530882,132.406247931129,953163.252616827
"133","2019-03-14",7210.17870432793,1341.12054791103,133.321518029563,961271.970125429
"134","2019-03-15",7051.75397893288,1507.05770404999,138.195183449282,974518.434757835
"135","2019-03-16",7188.60701330759,2716.00062560184,144.857195161333,1041321.44906483
"136","2019-03-17",7322.03167349232,2129.17935591881,142.077972629599,1040299.4156995
"137","2019-03-18",7446.09685869488,1559.5114878048,142.169787571425,1058610.00863691
"138","2019-03-19",7510.13209041663,1138.77974819473,142.572229162667,1070736.27343678
"139","2019-03-20",7626.83598524697,1813.89301154335,143.727343428015,1096184.87492073
"140","2019-03-21",7884.07867413635,1007.25834497104,138.856118053878,1094752.55912194
"141","2019-03-22",7921.03159309092,943.148540692694,139.059194694571,1101492.27448548
"142","2019-03-23",9054.52405669336,1028.23677559062,140.175143841951,1269219.2120674
"143","2019-03-24",7228.92359953644,1583.07995150328,137.078817447637,990932.298443771
"144","2019-03-25",7377.78449198087,1379.22828912281,134.87968118869,995113.220157241
"145","2019-03-26",7371.16056137268,1444.811755275,135.832555630946,1001243.57701729
"146","2019-03-27",7271.21462276716,1081.2036900006,141.855983655431,1031465.30268239
"147","2019-03-28",7300.65386360281,1521.66755901231,141.37187629119,1032107.13485006
"148","2019-03-29",7248.33594683129,1740.94483753116,147.539689297672,1069417.23352063
"149","2019-03-30",7285.83974283732,1460.99403433899,146.879541640284,1070140.80189251
"150","2019-03-31",7339.77154381718,1094.33121470082,145.873223471792,1070676.13464315
"151","2019-04-01",7345.25742461619,780.50927948535,145.80146426317,1070949.28789896
"152","2019-04-02",6908.07913475615,3959.62195104474,168.350647351037,1162979.59428839
"153","2019-04-03",6735.02509164129,6387.23532861559,166.011489774082,1118091.54912919
"154","2019-04-04",6925.55096983749,2499.16605499217,162.7360859466,1127037.05785504
"155","2019-04-05",6660.66319779493,1324.07021615687,171.823068058427,1144455.58594898
"156","2019-04-06",6674.49935947165,1185.31932435923,171.23089490929,1142880.49839381
"157","2019-04-07",6488.02452737122,1121.0937711564,181.265897993822,1176057.59215989
"158","2019-04-08",6175.0903808813,5108.22723978432,189.081854287588,1167597.53961048
"159","2019-04-09",6772.65693095646,3875.09720527954,185.148863607355,1253949.73436907
"160","2019-04-10",6883.78977757798,2401.30978391707,185.829032403439,1279207.993636
"161","2019-04-11",7312.49982639774,2765.38167103958,174.263977967583,1274305.30863533
"162","2019-04-12",7475.55571994274,2959.88049130606,175.364193533232,1310944.8000405
"163","2019-04-13",7601.31193435975,662.955220781097,169.944348156722,1291800.00182068
"164","2019-04-14",8059.26336951624,1731.95496774556,174.364123422622,1405246.39285774
"165","2019-04-15",7842.98365171058,3705.44286533792,165.745159100424,1299936.5731748
"166","2019-04-16",7802.48429032084,1994.57666466291,169.438360076561,1322040.14267509
"167","2019-04-17",8088.53570660494,1902.0568644814,169.892562035729,1374182.05431259
"168","2019-04-18",8029.44013169076,2580.46002134218,179.129295961252,1438307.95775279
"169","2019-04-19",8048.99372620668,1623.18440540792,178.32886377204,1435367.90570272
"170","2019-04-20",7949.40184775194,973.697533747161,177.389196936338,1410138.00989696
"171","2019-04-21",7597.73361202046,1027.58371282524,174.028237605986,1322220.19029968
"172","2019-04-22",7560.32436022878,1230.34433251657,176.345934971231,1333232.46799032
"173","2019-04-23",7453.7979202583,1939.85995855198,176.014726485353,1311978.20221136
"174","2019-04-24",7732.98549886528,2689.74084735743,170.149253528262,1315761.7101768
"175","2019-04-25",8063.6072861416,5128.66619512157,156.827152905128,1264592.57283063
"176","2019-04-26",8757.97388747862,5773.23906044595,157.292842148994,1377566.60422819
"177","2019-04-27",8686.32833502904,2503.18359019872,161.002511692579,1398520.67932609
"178","2019-04-28",8862.46285682789,1988.29517254726,157.361678520972,1394612.0309802
"179","2019-04-29",8288.74317411332,2354.10970973622,157.040982119303,1301672.36859743
"180","2019-04-30",8395.0993932187,4052.50178905272,162.259478057479,1362184.44578433
"181","2019-05-01",8220.49517641067,1402.13264538323,161.141228598038,1324660.69241106
"182","2019-05-02",8458.94578126598,1559.00461716856,162.857027695543,1377598.76737473
"183","2019-05-03",8242.35410287565,2244.2672233236,168.966280036928,1392679.91151001
"184","2019-05-04",8397.77337090888,1471.98621821332,166.0400109847,1394366.38275273
"185","2019-05-05",8534.54846402145,2420.06413499837,163.704445696328,1397143.52557108
"186","2019-05-06",8403.00282618439,2782.05934019939,173.420495980377,1457252.91784141
"187","2019-05-07",7927.92265853769,3737.19028383026,168.806030886074,1338281.15715952
"188","2019-05-08",6840.19397455623,2619.38022260918,171.838152788983,1175406.29730607
"189","2019-05-09",7013.19130135946,1977.66648560779,171.70422925505,1204194.60701815
"190","2019-05-10",7132.04340139858,1098.18836703987,173.804083168706,1239578.2644995
"191","2019-05-11",6710.41440351153,8016.99592609004,195.203547613304,1309896.69752087
"192","2019-05-12",6783.44697473107,4891.83863671681,190.185352916738,1290112.25688121
"193","2019-05-13",6771.77616562722,3121.84475576964,195.907157310951,1326639.41855408
"194","2019-05-14",6466.7309047776,6520.67637270144,218.126650541405,1410566.35221172
"195","2019-05-15",5045.39596807982,14184.5003484203,245.87467321228,1240535.08487818
"196","2019-05-16",4871.06791418705,12362.4121899359,258.024166308398,1256853.2375897
"197","2019-05-17",5101.52014891832,5980.86951937969,242.123930924791,1235200.11214813
"198","2019-05-18",5171.98198417831,1636.29093570484,235.847021148104,1219796.54440011
"199","2019-05-19",4916.71856578699,2876.05100038117,263.205592780345,1294107.82464209
"200","2019-05-20",4904.55117237188,2835.366339981,252.745704791906,1239604.2427491
"201","2019-05-21",4779.37048565784,1779.9247918551,259.176634627008,1238701.15810845
"202","2019-05-22",4950.89749856687,1727.26190480065,242.019442766361,1198213.45379653
"203","2019-05-23",4910.04020497209,2646.01293357302,247.660421900452,1216022.62871157
"204","2019-05-24",4860.73766766545,1825.61237575895,251.910893093979,1224472.76695715
"205","2019-05-25",4869.71525423729,978.517454382173,253.086695054454,1232460.13955118
"206","2019-05-26",4726.50208010475,1350.81669210832,268.896048609421,1270937.73308438
"207","2019-05-27",4732.07815554912,1197.43467160942,273.184300378376,1292729.46025948
"208","2019-05-28",4742.18905443079,2509.6570459518,269.946891436485,1280139.19384771
"209","2019-05-29",3618.1886889401,1392.02758524275,269.467522241327,974984.341010285
"210","2019-05-30",3680.4811646141,4798.96233579475,255.368260035737,939878.071101804
"211","2019-05-31",3597.60993612481,2063.80669158373,267.280381550448,961570.556397121
"212","2019-06-01",3074.83318123746,1370.93737326206,267.849147250024,823591.445530533
"213","2019-06-02",3155.18965301387,887.792573895571,270.969145436445,854959.043967084
"214","2019-06-03",3321.90675824274,2989.248970796,251.390651381653,835096.303783758
"215","2019-06-04",3354.25851607271,6260.38865273203,240.117354054752,805415.679694996
"216","2019-06-05",3342.24680474029,1470.58377344167,245.990946853584,822162.45611643
"217","2019-06-06",3324.4302838941,1174.8759596863,249.303526462681,828792.193254129
"218","2019-06-07",3323.87940066648,2347.2012802554,251.680120284231,836554.367370019
"219","2019-06-08",3388.40120149279,480.824636734841,244.280119437956,827719.050204371
"220","2019-06-09",3459.63209229338,1064.89060270786,232.441017720055,804160.404469636
"221","2019-06-10",3395.93466761766,1485.41443798498,246.913165876347,838500.979890718
"222","2019-06-11",3387.34997295214,675.998971026454,247.367016319482,837918.65603905
"223","2019-06-12",3304.46618167932,1842.7704212685,266.624390016123,881051.280019155
"224","2019-06-13",3398.72125977496,1570.30810992586,257.102520758393,873819.803243284
"225","2019-06-14",3433.00375806566,1792.07638475784,264.245598687015,907156.133344831
"226","2019-06-15",3432.51484327453,3858.44043949806,266.128205357463,913489.015103503
"227","2019-06-16",3517.98853882901,3698.66558106023,269.872285159105,949407.606137325
"228","2019-06-17",3500.90270166159,1363.62811209512,275.939509732213,966037.375116678
"229","2019-06-18",3594.4845935784,877.467459161538,264.846019067931,951984.935210248
"230","2019-06-19",3637.06628703567,1228.02591400869,271.867006750278,988798.324808735
"231","2019-06-20",3593.11909099952,1422.56265549445,274.431877029498,986066.416533522
"232","2019-06-21",3342.15225549215,3749.69592734625,295.30157193255,986942.81468475
"233","2019-06-22",3295.9532353502,5550.47647317158,309.538304343374,1020223.77566536
"234","2019-06-23",3296.49953550525,1805.52293289772,310.867138045289,1024773.37617014
"235","2019-06-24",3315.26498276768,920.849784001745,310.089830062584,1028029.95511886
"236","2019-06-25",3232.21377901366,1667.38834533754,313.665847821279,1013835.07533394
"237","2019-06-26",3112.63350604106,6123.21336045068,335.320377471989,1043729.44217765
"238","2019-06-27",3303.73952614134,5351.27565831076,293.499197355326,969644.899193548
"239","2019-06-28",3378.39218441591,2067.31934835471,310.41909770859,1048717.45359214
"240","2019-06-29",3333.95190024147,2065.97896674566,321.891434875589,1073170.56097492
"241","2019-06-30",3481.82405713386,1775.33187673369,293.924936210173,1023394.91388811
"242","2019-07-01",3426.63542743682,1655.3164174393,297.720653143419,1020180.13754087
"243","2019-07-02",3488.94590241674,2624.32707707769,292.200440716336,1019471.53032163
